OverallQual,ExterQual,Neighborhood,GarageCars,GrLivArea,YearBuilt,TotalBsmtSF,BsmtQual,GarageArea,KitchenQual,stFlrSF,FullBath,SalePrice
7,2,8,1.0986122886681098,7.274479558773871,1990,7.261927092702751,4,6.2166061010848646,2,7.274479558773871,1.0986122886681098,180500.0
5,2,19,0.6931471805599453,7.436617265234227,1962,7.039660349862076,3,5.857933154483459,2,7.436617265234227,0.6931471805599453,143900.0
4,2,12,0.6931471805599453,7.00397413672268,1960,7.00397413672268,3,5.746203190540153,2,7.00397413672268,0.6931471805599453,141000.0
7,3,20,1.0986122886681098,7.631916513071252,1988,7.05444965813294,4,6.12029741895095,2,7.074116816197362,1.0986122886681098,277000.0
6,2,12,1.0986122886681098,6.996681488176539,1964,6.996681488176539,4,6.22455842927536,2,6.996681488176539,0.6931471805599453,145000.0
5,2,7,0.0,6.762729506931879,1925,6.762729506931879,3,0.0,2,6.762729506931879,0.6931471805599453,98000.0
6,2,7,1.0986122886681098,7.10085190894405,2009,7.10085190894405,4,6.133398042996649,3,7.10085190894405,1.0986122886681098,186000.0
7,2,21,1.0986122886681098,7.52456122628536,2009,6.803505257608338,4,6.4692503167957724,3,6.838405200847344,1.0986122886681098,252678.0
5,2,5,1.0986122886681098,6.898714534329988,1995,6.898714534329988,4,6.3578422665081,2,6.898714534329988,0.6931471805599453,156000.0
6,2,5,0.6931471805599453,7.239214973779806,1977,6.536691597591305,4,5.703782474656201,2,6.536691597591305,0.6931471805599453,161750.0
5,2,12,0.6931471805599453,7.120444372392488,1957,6.976348070447749,3,6.104793232414985,3,7.120444372392488,0.6931471805599453,134450.0
7,3,5,1.0986122886681098,7.270312886079025,2004,7.270312886079025,4,6.184148890937483,3,7.270312886079025,1.0986122886681098,210000.0
4,2,17,0.6931471805599453,7.192182058713246,1925,6.532334292222349,3,5.351858133476067,2,6.698268054115413,0.6931471805599453,107000.0
7,3,6,1.0986122886681098,7.578145472419466,1939,6.683360945766275,3,6.068425588244111,3,7.037027614686276,0.6931471805599453,311500.0
7,3,0,1.0986122886681098,7.130098510125578,2005,7.130098510125578,4,6.084499413075172,3,7.130098510125578,1.0986122886681098,167240.0
7,3,5,1.0986122886681098,7.312553498102598,2006,7.312553498102598,4,6.516193076042964,3,7.312553498102598,1.0986122886681098,204900.0
6,3,8,1.0986122886681098,7.726653664847642,2002,6.918695219020472,4,5.968707559985366,3,6.918695219020472,1.0986122886681098,200000.0
6,2,14,1.0986122886681098,7.347943823148687,1975,6.570882962339584,4,6.075346031088684,2,6.699500340161678,1.0986122886681098,179900.0
4,2,12,1.0986122886681098,6.762729506931879,1971,6.762729506931879,3,6.3578422665081,2,6.762729506931879,0.6931471805599453,97000.0
10,4,16,1.3862943611198906,7.780303087908373,2003,7.780303087908373,5,6.876264611890766,4,7.780303087908373,1.0986122886681098,386250.0
5,2,2,0.6931471805599453,7.172424577124845,1971,6.447305862541213,3,5.638354669333745,2,6.447305862541213,1.0986122886681098,112000.0
7,3,15,1.3862943611198906,7.83241092718792,1995,7.093404625868766,4,6.582025138892826,3,7.102499355774649,1.0986122886681098,290000.0
6,2,2,0.6931471805599453,6.895682697747868,1970,6.182084906716632,3,5.638354669333745,2,6.182084906716632,0.6931471805599453,106000.0
5,2,19,0.6931471805599453,6.816735880594968,1967,6.816735880594968,3,5.820082930352362,2,6.816735880594968,0.6931471805599453,125000.0
7,3,0,1.0986122886681098,7.349873704738337,2005,7.2254814727822945,4,6.066108090103747,3,7.349873704738337,1.0986122886681098,192500.0
6,2,12,0.6931471805599453,7.085901464365611,1959,7.085901464365611,3,5.746203190540153,2,7.085901464365611,0.6931471805599453,148000.0
8,3,15,1.3862943611198906,7.9355873855892,1995,7.288244401020124,4,6.698268054115413,4,7.307202314764738,1.0986122886681098,403000.0
6,2,2,0.6931471805599453,6.895682697747868,1972,6.182084906716632,3,5.666426688112432,2,6.182084906716632,0.6931471805599453,94500.0
5,2,5,0.6931471805599453,6.796823718274855,1976,6.796823718274855,3,5.733341276897746,2,6.796823718274855,0.6931471805599453,128200.0
6,3,8,1.0986122886681098,7.581209826196346,2002,6.7580945044277305,4,6.089044875446846,3,6.7580945044277305,1.0986122886681098,216500.0
6,2,2,0.6931471805599453,6.895682697747868,1971,6.182084906716632,3,5.579729825986222,2,6.182084906716632,0.6931471805599453,89500.0
7,3,5,1.0986122886681098,7.254884810077338,2004,7.254884810077338,4,6.20455776256869,3,7.254884810077338,1.0986122886681098,185500.0
7,3,20,1.0986122886681098,7.464509834636527,1993,6.904750769961838,4,6.126869184114185,3,6.922643891475888,1.0986122886681098,194500.0
8,4,16,1.3862943611198906,7.43543801981455,2007,7.43543801981455,5,6.70808408385307,3,7.43543801981455,1.0986122886681098,318000.0
6,2,7,0.6931471805599453,7.305188215393037,1945,6.601230118728877,3,5.3981627015177525,2,6.683360945766275,0.6931471805599453,113000.0
8,3,21,1.0986122886681098,7.356918242356021,2008,7.356918242356021,4,6.621405651764134,3,7.356918242356021,1.0986122886681098,262500.0
5,2,17,0.0,6.765038976780541,1945,6.532334292222349,3,0.0,3,6.765038976780541,0.6931471805599453,110500.0
5,2,17,0.6931471805599453,7.273092595999522,1900,6.293419278846481,3,5.8664680569332965,2,6.7912214627261855,0.6931471805599453,79000.0
6,2,20,0.6931471805599453,7.1049654482698426,1980,6.440946540632921,4,5.666426688112432,2,6.440946540632921,0.6931471805599453,120000.0
7,3,20,1.0986122886681098,7.65491704784832,1994,6.855408798609928,4,6.139884552226255,3,7.109062135687172,1.0986122886681098,205000.0
7,2,14,1.0986122886681098,7.535296702444088,1988,7.520776415062797,4,6.405228458030842,2,7.535296702444088,1.0986122886681098,241500.0
6,2,17,0.6931471805599453,7.564757012905729,1910,6.928537818164665,2,6.089044875446846,1,6.812345094177479,1.0986122886681098,137000.0
6,2,12,1.0986122886681098,7.226936018493289,1954,7.221105098182496,3,6.113682179832232,2,7.226936018493289,0.6931471805599453,140000.0
7,3,5,1.0986122886681098,7.419979923661835,2003,6.734591659972948,4,6.2166061010848646,3,6.734591659972948,1.0986122886681098,180000.0
6,3,4,1.0986122886681098,7.670894831362117,1958,7.275864600546533,4,5.966146739123692,3,7.275864600546533,1.0986122886681098,277000.0
3,2,3,0.0,7.175489713624222,1940,6.591673732008658,3,0.0,1,7.175489713624222,0.6931471805599453,76500.0
8,3,6,1.0986122886681098,7.3938782901077555,2006,7.361375428977347,4,6.289715570908998,3,7.3938782901077555,1.0986122886681098,235000.0
6,3,20,1.0986122886681098,7.403061091090091,2004,6.683360945766275,4,6.255750041753367,3,6.683360945766275,1.0986122886681098,173000.0
6,2,12,0.6931471805599453,7.172424577124845,1964,7.172424577124845,4,5.736572297479192,3,7.172424577124845,1.0986122886681098,158000.0
5,2,12,0.6931471805599453,7.181591944611865,1957,7.181591944611865,3,5.68697535633982,2,7.181591944611865,0.6931471805599453,145000.0
7,3,8,1.0986122886681098,7.73718007783463,1999,6.883462586413092,4,6.063785208687608,3,6.913737350659685,1.0986122886681098,230000.0
6,3,21,1.0986122886681098,7.455298485683291,2003,6.762729506931879,4,6.513230110912307,3,6.762729506931879,1.0986122886681098,207500.0
7,3,5,1.0986122886681098,7.380879035564116,2006,7.380879035564116,4,6.493753839851686,3,7.380879035564116,1.0986122886681098,220000.0
7,3,5,1.0986122886681098,7.491645473605133,2001,6.871091294610546,4,6.336825731146441,3,6.871091294610546,1.0986122886681098,231500.0
5,2,17,0.6931471805599453,6.78332520060396,1956,0.0,0,5.733341276897746,2,6.78332520060396,0.6931471805599453,97000.0
6,2,12,1.0986122886681098,7.232010331664759,1962,7.217443431696533,3,6.785587645007929,2,7.232010331664759,0.6931471805599453,176000.0
8,3,5,1.3862943611198906,7.853604813097837,2007,7.301822342137932,5,6.767343125265392,4,7.301822342137932,1.0986122886681098,276000.0
6,2,19,1.0986122886681098,7.10085190894405,1977,6.228511003591184,4,6.20050917404269,2,7.10085190894405,0.6931471805599453,151000.0
5,2,17,1.0986122886681098,7.183111701743281,1929,6.831953565565855,3,6.184148890937483,2,6.831953565565855,0.6931471805599453,130000.0
5,2,17,1.0986122886681098,6.639875833826536,1925,6.523562306149512,2,6.22455842927536,2,6.639875833826536,0.6931471805599453,73000.0
6,2,14,1.0986122886681098,7.260522598089852,1981,7.260522598089852,4,6.3578422665081,3,7.260522598089852,1.0986122886681098,175500.0
6,2,8,1.0986122886681098,7.321188556739478,1997,6.688354713946762,4,6.025865973825314,2,6.688354713946762,1.0986122886681098,185000.0
5,2,18,0.6931471805599453,7.693025748417888,1939,6.580639137284949,3,5.484796933490655,3,6.959398512133975,1.0986122886681098,179500.0
5,2,9,0.6931471805599453,6.658011045870748,1940,6.608000625296087,3,6.829793737512425,2,6.658011045870748,0.6931471805599453,120500.0
6,2,7,0.6931471805599453,7.01571242048723,1976,7.042286171939743,3,6.22455842927536,2,7.01571242048723,0.6931471805599453,148000.0
8,3,21,1.3862943611198906,7.570443252057374,2006,6.999422467507961,4,6.960347729101308,3,6.999422467507961,1.0986122886681098,266000.0
7,2,4,1.0986122886681098,7.218176838403408,1954,7.234177179749849,4,6.0867747269123065,2,7.218176838403408,0.6931471805599453,241500.0
8,3,15,1.3862943611198906,7.7279755421055585,1999,7.050122520269059,4,6.51025834052315,3,7.060476365999801,1.0986122886681098,290000.0
6,2,12,0.6931471805599453,7.398174092970465,1958,7.123672785204607,3,5.82600010738045,2,7.398174092970465,1.0986122886681098,139000.0
5,2,11,0.6931471805599453,6.705639094860003,1982,6.705639094860003,3,5.579729825986222,2,6.705639094860003,0.6931471805599453,124500.0
7,3,3,1.0986122886681098,7.345364840416867,1925,6.859614903654202,3,6.511745329644728,4,6.859614903654202,1.0986122886681098,205000.0
7,3,11,1.0986122886681098,7.353081920515432,2003,7.353081920515432,5,6.352629396319567,3,7.353081920515432,1.0986122886681098,201000.0
4,2,8,1.0986122886681098,6.762729506931879,1951,6.762729506931879,3,5.993961427306569,2,6.762729506931879,0.6931471805599453,141000.0
9,4,16,1.3862943611198906,7.660114319173928,2006,7.660114319173928,5,6.597145701886651,4,7.660114319173928,1.0986122886681098,415298.0
7,2,4,1.0986122886681098,7.612336837167746,1977,7.057036981697891,4,6.226536669287466,2,7.053585727193677,1.0986122886681098,192000.0
7,3,20,1.0986122886681098,7.592366128519796,1989,6.694562058521095,4,6.356107660695892,3,7.069874128458572,1.0986122886681098,228500.0
6,3,21,1.0986122886681098,7.141245122350491,2006,7.141245122350491,4,6.35088571671474,3,7.141245122350491,1.0986122886681098,185000.0
7,3,16,1.0986122886681098,7.181591944611865,2007,7.181591944611865,4,6.440946540632921,3,7.181591944611865,1.0986122886681098,207500.0
8,3,21,1.3862943611198906,7.292337176173877,2008,7.292337176173877,4,6.80128303447162,3,7.292337176173877,1.0986122886681098,244600.0
6,3,20,1.0986122886681098,7.362645270417825,1992,7.362645270417825,4,6.272877006546167,3,7.362645270417825,1.0986122886681098,179200.0
7,3,21,1.0986122886681098,7.131698510466912,2006,6.439350371100098,4,6.270988431858299,3,6.439350371100098,1.0986122886681098,164700.0
6,2,12,1.0986122886681098,7.45876269238096,1962,6.816735880594968,3,6.089044875446846,3,6.990256500493881,0.6931471805599453,159000.0
4,2,12,0.0,6.755768921984255,1971,6.755768921984255,3,0.0,2,6.755768921984255,0.6931471805599453,88000.0
5,2,19,0.6931471805599453,6.803505257608338,1967,6.78332520060396,3,5.638354669333745,2,6.803505257608338,0.6931471805599453,122000.0
6,2,3,0.6931471805599453,7.242082359256962,1915,6.54965074223381,3,5.953243334287785,2,6.54965074223381,0.6931471805599453,153575.0
8,3,5,1.0986122886681098,7.560080465021827,2006,6.984716320118266,4,6.530877627725885,3,6.984716320118266,1.0986122886681098,233230.0
5,2,18,0.0,7.448333860897476,1912,6.660575149839686,3,0.0,1,6.842683282238422,1.0986122886681098,135900.0
5,2,7,0.6931471805599453,7.448333860897476,1949,6.645090969505644,3,5.641907070938114,2,7.046647277848756,0.6931471805599453,131000.0
7,2,14,1.0986122886681098,7.724888439323074,1977,6.679599185844383,3,6.29156913955832,3,7.292337176173877,1.0986122886681098,235000.0
6,2,12,1.0986122886681098,7.405495663199472,1953,7.256297239690681,3,6.037870919922137,2,7.405495663199472,0.6931471805599453,167000.0
6,2,11,1.0986122886681098,6.911747300251674,1984,6.911747300251674,3,6.3784261836515865,2,6.911747300251674,0.6931471805599453,142500.0
5,2,9,0.6931471805599453,7.351799869057777,1950,6.814542897259958,3,5.645446897643238,2,6.814542897259958,0.6931471805599453,152000.0
7,3,21,1.0986122886681098,7.576097340623111,1997,6.883462586413092,4,6.3578422665081,3,6.883462586413092,1.0986122886681098,239000.0
6,3,14,1.0986122886681098,7.463936604468925,1968,6.555356891810665,3,6.29156913955832,2,6.948897222313312,0.6931471805599453,175000.0
6,2,6,0.6931471805599453,7.050122520269059,1950,6.996681488176539,3,5.707110264748875,3,7.050122520269059,0.6931471805599453,158500.0
5,2,6,0.6931471805599453,7.198183577101943,1953,7.061334366910438,3,5.929589143389895,2,7.198183577101943,0.6931471805599453,157000.0
8,3,5,1.0986122886681098,7.8050670442584895,1998,6.9363427358340495,4,6.52795791762255,3,7.099201743553092,1.0986122886681098,267000.0
7,3,5,1.3862943611198906,7.340835554123275,2001,7.340835554123275,4,6.738152494595957,3,7.340835554123275,1.0986122886681098,205000.0
5,2,5,1.0986122886681098,6.796823718274855,1972,6.796823718274855,3,6.315358001522335,2,6.796823718274855,0.6931471805599453,149900.0
7,2,17,1.3862943611198906,8.158802490694002,1880,7.293697720601438,3,6.769641976852503,3,7.424165281042028,1.3862943611198906,295000.0
8,3,5,1.3862943611198906,7.601402334583733,2004,7.601402334583733,4,6.790097235513905,3,7.601402334583733,1.0986122886681098,305900.0
7,3,20,1.3862943611198906,7.716015266642587,1990,6.55250788703459,4,6.616065185132817,3,7.023758954738443,1.0986122886681098,225000.0
6,2,9,0.0,7.249215057114389,1920,5.768320995793772,3,0.0,1,6.943122422819428,0.6931471805599453,89500.0
4,2,7,1.0986122886681098,6.759255270663693,1940,6.759255270663693,3,6.29156913955832,2,6.759255270663693,0.6931471805599453,82500.0
9,3,16,1.3862943611198906,7.573017256052546,2003,7.5480289699350145,5,6.563855526532128,4,7.573017256052546,1.0986122886681098,360000.0
6,2,8,1.0986122886681098,7.31455283232408,1993,6.548219102762372,4,6.042632833682381,3,6.548219102762372,1.0986122886681098,165600.0
6,2,12,0.6931471805599453,6.880384082186005,1948,6.880384082186005,3,5.484796933490655,2,6.880384082186005,0.6931471805599453,132000.0
5,2,17,1.0986122886681098,7.020190708311925,1939,6.677083461247136,4,6.018593214496234,2,6.677083461247136,0.6931471805599453,119900.0
7,2,23,1.0986122886681098,7.619233416226805,1965,7.667158255319148,4,6.2422232654551655,2,7.619233416226805,1.0986122886681098,375000.0
7,2,17,1.0986122886681098,7.403670290012373,1925,6.591673732008658,3,6.304448802421981,4,6.725033642166843,0.6931471805599453,178000.0
7,3,8,1.0986122886681098,7.267525427828172,2004,6.57507584059962,4,6.07073772800249,3,6.57507584059962,1.0986122886681098,188500.0
7,3,14,1.0986122886681098,7.763871287820222,1980,6.740519359606223,4,6.184148890937483,4,7.050989447068045,1.0986122886681098,260000.0
8,3,21,1.3862943611198906,7.580699752224563,2006,6.9930151229329605,4,6.933423025730715,3,6.9930151229329605,1.0986122886681098,270000.0
7,3,15,1.3862943611198906,7.881182202227102,1993,7.206377291472252,4,6.48768401848461,3,7.224753405767971,1.0986122886681098,260000.0
7,2,14,1.0986122886681098,7.29505641646263,1980,7.224753405767971,4,6.3784261836515865,2,7.29505641646263,1.0986122886681098,187500.0
9,2,16,1.3862943611198906,7.862112211662748,2006,7.1308988302963465,5,6.734591659972948,3,7.1308988302963465,1.3862943611198906,342643.0
8,3,16,1.3862943611198906,7.81156848934518,2004,7.036148493750536,5,6.771935555839602,3,7.036148493750536,1.0986122886681098,354000.0
7,3,20,1.0986122886681098,7.912423121473705,1986,7.315218389752975,3,6.3578422665081,3,7.348587530927593,1.0986122886681098,301000.0
3,2,17,0.6931471805599453,7.059617628291383,1955,7.0587581525186645,3,5.3981627015177525,2,7.059617628291383,0.6931471805599453,126175.0
7,3,12,1.0986122886681098,7.999342952713282,1967,6.566672429803241,4,6.336825731146441,3,7.549082710812286,1.0986122886681098,242000.0
5,2,9,1.0986122886681098,6.689599269178967,1941,6.580639137284949,3,5.8888779583328805,2,6.689599269178967,0.6931471805599453,87000.0
8,3,24,1.0986122886681098,7.450079569807499,1993,7.450079569807499,4,6.161207321695077,3,7.450079569807499,0.6931471805599453,324000.0
6,2,12,0.6931471805599453,7.232733136177615,1960,7.232733136177615,3,5.680172609017068,2,7.232733136177615,0.6931471805599453,145250.0
6,2,3,1.0986122886681098,7.666221925662725,1916,6.739336627357174,3,6.091309882077698,3,7.27655640271871,1.0986122886681098,214500.0
5,2,9,0.6931471805599453,7.084226422097916,1920,6.391917113392602,3,5.247024072160486,2,6.391917113392602,0.6931471805599453,78000.0
5,2,12,0.6931471805599453,7.455298485683291,1964,7.455298485683291,3,5.8664680569332965,2,7.455298485683291,1.0986122886681098,119000.0
5,2,12,0.6931471805599453,6.963189985870238,1958,6.963189985870238,3,5.733341276897746,2,6.963189985870238,0.6931471805599453,139000.0
8,3,16,1.3862943611198906,7.396335293800808,2003,8.073091199693154,4,6.78105762593618,3,7.396335293800808,1.0986122886681098,284000.0
7,3,16,1.0986122886681098,7.214504414151143,2004,7.214504414151143,4,6.184148890937483,3,7.214504414151143,1.0986122886681098,207000.0
6,2,8,1.0986122886681098,7.40184157874383,1998,6.8501261661455,4,6.159095388491933,2,6.8501261661455,1.0986122886681098,192000.0
5,2,23,1.0986122886681098,7.488293515159428,1965,7.313220387090301,3,6.272877006546167,2,7.390181428226429,1.0986122886681098,228950.0
9,3,22,1.3862943611198906,7.56164174558878,2005,7.56164174558878,5,6.517671272912275,3,7.56164174558878,1.0986122886681098,377426.0
7,3,5,1.0986122886681098,7.337587743538596,2002,7.337587743538596,4,6.278521424165844,3,7.337587743538596,1.0986122886681098,214000.0
7,3,14,1.0986122886681098,7.3914152346753585,1984,7.097548850614793,4,6.089044875446846,3,7.3914152346753585,1.0986122886681098,202500.0
6,2,12,0.6931471805599453,7.103322062526113,1958,7.103322062526113,3,5.697093486505405,2,7.103322062526113,0.6931471805599453,155000.0
